shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag,month,day_of_week,is_weekend,is_nov_dec,quarter,weight_bucket,cost_per_kg,delay_ratio,rolling_avg_delay,rolling_on_time_rate,rolling_damage_rate,rolling_cost_variance,lane_avg_delay,lane_delay_rate,lane_risk_numeric
SHP-01060,2023-06-27,inbound,SwiftLog,"New York, NY","Salt Lake City, UT",NY-UT,Food & Beverage,55.1,52,5,6,1.4,1,6.42,6.82,0.4,0,6,1,0,0,2,0,0.1165,1.2,1.1875,0.1875,0.0,0.08687499999999998,1.321,0.8571,2
SHP-02687,2023-06-28,outbound,FastFreight,"Los Angeles, CA","Indianapolis, IN",CA-IN,Apparel,34.2,124,3,4,0.8,1,9.73,8.86,-0.87,0,6,2,0,0,2,0,0.2845,1.3333,-0.19230769230769232,0.6153846153846154,0.07692307692307693,-0.1123076923076923,1.3,0.75,1
SHP-00062,2023-06-28,inbound,SwiftLog,"Chicago, IL","Kansas City, MO",IL-MO,Consumer Goods,104.1,55,3,3,-0.5,0,7.13,7.18,0.05,0,6,2,0,0,2,1,0.0685,1.0,1.2,0.17647058823529416,0.0,0.1052941176470588,1.867,0.6667,1
SHP-02788,2023-06-28,inbound,NorthStar,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Food & Beverage,258.1,97,5,3,-1.5,0,10.67,11.4,0.73,0,6,2,0,0,2,2,0.0413,0.6,2.12,0.09999999999999998,0.0,0.43,0.808,0.5,0
SHP-01712,2023-06-28,outbound,DirectMove,"Chicago, IL","Baltimore, MD",IL-MD,Apparel,34.0,13,7,8,1.0,1,4.15,4.66,0.51,0,6,2,0,0,2,0,0.1221,1.1429,2.4565217391304346,0.04347826086956519,0.043478260869565216,0.8434782608695651,1.227,0.7333,1
SHP-00982,2023-06-28,inbound,SwiftLog,"Los Angeles, CA","Charlotte, NC",CA-NC,Electronics,85.5,95,3,3,-0.4,0,8.39,8.75,0.36,0,6,2,0,0,2,1,0.0981,1.0,1.2,0.17647058823529416,0.0,0.1052941176470588,0.6,0.3333,0
SHP-01954,2023-06-28,inbound,SwiftLog,"Miami, FL","Portland, OR",FL-OR,Apparel,62.6,137,7,8,0.8,1,9.55,10.04,0.49,0,6,2,0,0,2,0,0.1526,1.1429,1.2,0.17647058823529416,0.0,0.1052941176470588,1.4,0.9,2
SHP-01058,2023-06-29,outbound,SwiftLog,"Denver, CO","San Antonio, TX",CO-TX,Office Supplies,12.7,44,5,6,0.6,1,5.53,5.6,0.07,0,6,3,0,0,2,0,0.4354,1.2,0.994736842105263,0.26315789473684215,0.0,0.13473684210526313,0.892,0.6923,1
SHP-02472,2023-06-29,outbound,CargoLink,"Detroit, MI","Louisville, KY",MI-KY,Electronics,42.6,29,3,4,1.3,1,5.2,5.63,0.43,0,6,3,0,0,2,0,0.1221,1.3333,1.26,0.19999999999999996,0.06666666666666667,0.448,1.038,0.625,0
SHP-02718,2023-06-29,outbound,FastFreight,"Miami, FL","Charlotte, NC",FL-NC,Consumer Goods,74.1,21,5,5,-0.3,0,5.0,5.01,0.01,0,6,3,0,0,2,1,0.0675,1.0,-0.24615384615384617,0.6153846153846154,0.0,-0.15307692307692308,0.518,0.5882,0
SHP-02273,2023-06-30,outbound,PrimeHaul,"New York, NY","San Antonio, TX",NY-TX,Automotive,33.7,46,2,2,0.2,1,5.5,5.54,0.04,0,6,4,0,0,2,0,0.1632,1.0,0.0470588235294118,0.47058823529411764,0.0,-0.10764705882352944,0.55,0.6429,0
SHP-01459,2023-06-30,inbound,FastFreight,"New York, NY","Minneapolis, MN",NY-MN,Food & Beverage,127.3,17,7,8,1.0,1,4.84,4.41,-0.43,0,6,4,0,0,2,1,0.038,1.1429,-0.25,0.6428571428571428,0.0,-0.14142857142857143,1.058,0.5833,0
SHP-00348,2023-06-30,inbound,SwiftLog,"Miami, FL","Charlotte, NC",FL-NC,Office Supplies,124.0,50,3,7,4.4,1,6.9,7.03,0.13,0,6,4,0,0,2,1,0.0556,2.3333,0.9052631578947368,0.26315789473684215,0.0,0.12789473684210526,1.4,0.5882,0
SHP-01886,2023-06-30,inbound,DirectMove,"Los Angeles, CA","Baltimore, MD",CA-MD,Industrial Parts,226.2,18,3,4,1.2,1,7.05,8.12,1.07,0,6,4,0,0,2,2,0.0312,1.3333,2.269565217391304,0.04347826086956519,0.043478260869565216,0.8265217391304348,1.369,0.9231,2
SHP-01325,2023-07-01,outbound,RelayEx,"Memphis, TN","Kansas City, MO",TN-MO,Automotive,21.4,27,2,2,-0.5,0,4.44,4.46,0.02,0,7,5,1,0,3,0,0.2075,1.0,0.3857142857142857,0.38095238095238093,0.0,0.23095238095238096,1.511,0.7778,1
SHP-00502,2023-07-01,outbound,PrimeHaul,"Dallas, TX","Tampa, FL",TX-FL,Food & Beverage,216.7,31,10,12,1.7,1,6.42,6.66,0.24,0,7,5,1,0,3,2,0.0296,1.2,-0.017647058823529377,0.47058823529411764,0.0,-0.10647058823529415,1.0215,0.775,1
SHP-00074,2023-07-01,inbound,DirectMove,"Seattle, WA","Louisville, KY",WA-KY,Automotive,267.9,89,7,13,6.0,1,11.32,13.11,1.79,0,7,5,1,0,3,2,0.0423,1.8571,2.239130434782609,0.04347826086956519,0.0,0.8608695652173913,2.412,0.875,2
SHP-01846,2023-07-01,outbound,NorthStar,"Seattle, WA","Kansas City, MO",WA-MO,Apparel,107.3,40,7,8,1.1,1,6.48,6.98,0.5,0,7,5,1,0,3,1,0.0604,1.1429,1.5333333333333334,0.2222222222222222,0.0,0.43,0.48,0.7,1
SHP-00332,2023-07-01,outbound,RelayEx,"Memphis, TN","Charlotte, NC",TN-NC,Consumer Goods,40.2,32,2,3,1.2,1,4.71,4.84,0.13,0,7,5,1,0,3,0,0.1172,1.5,0.3857142857142857,0.38095238095238093,0.0,0.23095238095238096,0.712,0.625,0
SHP-02679,2023-07-02,inbound,CargoLink,"Miami, FL","Minneapolis, MN",FL-MN,Pharmaceuticals,44.8,38,7,7,-0.3,0,4.79,4.87,0.08,0,7,6,1,0,3,0,0.1069,1.0,1.2066666666666666,0.19999999999999996,0.06666666666666667,0.41200000000000003,1.382,0.8182,2
SHP-00158,2023-07-02,outbound,FastFreight,"Los Angeles, CA","Kansas City, MO",CA-MO,Electronics,302.1,78,14,14,-0.1,0,10.16,10.19,0.03,0,7,6,1,0,3,2,0.0336,1.0,-0.16666666666666666,0.6,0.0,-0.16066666666666668,0.271,0.7143,1
SHP-02216,2023-07-02,inbound,SwiftLog,"Seattle, WA","Nashville, TN",WA-TN,Apparel,418.9,45,5,5,-0.5,0,9.89,10.36,0.47,0,7,6,1,0,3,2,0.0236,1.0,1.0588235294117647,0.23529411764705888,0.0,0.12941176470588234,1.425,0.75,1
SHP-02345,2023-07-02,inbound,SwiftLog,"New York, NY","Tampa, FL",NY-FL,Electronics,46.4,34,2,2,-0.2,0,4.66,4.81,0.15,0,7,6,1,0,3,0,0.1004,1.0,1.0588235294117647,0.23529411764705888,0.0,0.12941176470588234,1.127,0.7333,1
SHP-01286,2023-07-03,outbound,FastFreight,"Chicago, IL","Indianapolis, IN",IL-IN,Apparel,45.8,47,3,4,0.6,1,5.94,5.84,-0.1,0,7,0,0,0,3,0,0.1297,1.3333,-0.1625,0.625,0.0,-0.14875,1.92,1.0,2
SHP-00437,2023-07-03,outbound,DirectMove,"New York, NY","Indianapolis, IN",NY-IN,Pharmaceuticals,177.2,51,2,4,2.3,1,6.75,7.71,0.96,0,7,0,0,0,3,2,0.0381,2.0,2.3272727272727276,0.045454545454545414,0.0,0.8327272727272728,0.9,0.7,1
SHP-00955,2023-07-03,outbound,NorthStar,"Phoenix, AZ","San Antonio, TX",AZ-TX,Automotive,137.0,5,7,6,-0.8,0,4.58,4.7,0.12,0,7,0,0,0,3,2,0.0334,0.8571,1.49,0.19999999999999996,0.0,0.437,0.625,0.6667,1
SHP-02895,2023-07-04,inbound,NorthStar,"Chicago, IL","Charlotte, NC",IL-NC,Pharmaceuticals,320.5,39,5,5,0.5,1,8.21,8.6,0.39,0,7,1,0,0,3,2,0.0256,1.0,1.2818181818181817,0.2727272727272727,0.0,0.4081818181818182,2.013,0.75,1
SHP-00870,2023-07-04,outbound,SwiftLog,"Atlanta, GA","Louisville, KY",GA-KY,Electronics,75.0,44,3,3,0.1,1,5.78,6.02,0.24,0,7,1,0,0,3,1,0.0771,1.0,0.9111111111111112,0.33333333333333337,0.0,0.16055555555555553,1.665,0.75,1
SHP-00765,2023-07-04,inbound,CargoLink,"Memphis, TN","Nashville, TN",TN-TN,Consumer Goods,65.7,8,7,10,3.1,1,4.2,4.43,0.23,0,7,1,0,0,3,1,0.0639,1.4286,1.3333333333333333,0.19999999999999996,0.06666666666666667,0.38666666666666666,2.5,1.0,2
SHP-01438,2023-07-04,outbound,NorthStar,"Miami, FL","Salt Lake City, UT",FL-UT,Automotive,43.9,72,10,10,0.5,1,6.34,6.46,0.12,0,7,1,0,0,3,0,0.1444,1.0,1.2818181818181817,0.2727272727272727,0.0,0.4081818181818182,1.255,0.8182,2
SHP-01136,2023-07-04,outbound,CargoLink,"Seattle, WA","Baltimore, MD",WA-MD,Apparel,357.6,11,3,3,-0.3,0,7.66,7.76,0.1,0,7,1,0,0,3,2,0.0214,1.0,1.3333333333333333,0.19999999999999996,0.06666666666666667,0.38666666666666666,0.865,0.6471,0
SHP-01395,2023-07-05,inbound,NorthStar,"Dallas, TX","Tampa, FL",TX-FL,Apparel,38.8,18,10,16,6.0,1,3.83,3.83,0.0,0,7,2,0,0,3,0,0.0987,1.6,1.1615384615384614,0.23076923076923073,0.0,0.38461538461538464,1.6395,0.84615,2
SHP-01695,2023-07-05,inbound,DirectMove,"Los Angeles, CA","Tampa, FL",CA-FL,Food & Beverage,44.8,24,7,11,4.4,1,4.4,4.89,0.49,0,7,2,0,0,3,0,0.0982,1.5714,2.3909090909090907,0.045454545454545414,0.0,0.84,1.479,0.7143,1
SHP-00900,2023-07-05,outbound,CargoLink,"New York, NY","Nashville, TN",NY-TN,Food & Beverage,209.2,61,5,5,0.3,1,9.07,9.85,0.78,0,7,2,0,0,3,2,0.0434,1.0,1.1866666666666668,0.2666666666666667,0.06666666666666667,0.3506666666666666,0.867,0.75,1
SHP-02255,2023-07-05,outbound,FastFreight,"Denver, CO","San Antonio, TX",CO-TX,Electronics,123.5,83,5,3,-1.5,0,9.11,9.55,0.44,0,7,2,0,0,3,1,0.0738,0.6,-0.18666666666666668,0.6,0.0,-0.14066666666666666,0.892,0.6923,1
SHP-00720,2023-07-05,outbound,FastFreight,"New York, NY","San Antonio, TX",NY-TX,Office Supplies,29.9,16,2,1,-3.3,0,3.69,3.63,-0.06,0,7,2,0,0,3,0,0.1234,0.5,-0.18666666666666668,0.6,0.0,-0.14066666666666666,0.55,0.6429,0
SHP-00484,2023-07-05,outbound,NorthStar,"New York, NY","Charlotte, NC",NY-NC,Apparel,529.8,73,5,5,0.4,1,11.78,12.04,0.26,0,7,2,0,0,3,2,0.0222,1.0,1.1615384615384614,0.23076923076923073,0.0,0.38461538461538464,1.15,0.8571,2
SHP-00303,2023-07-05,inbound,NorthStar,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Food & Beverage,91.4,54,14,15,1.3,1,6.2,6.75,0.55,0,7,2,0,0,3,1,0.0678,1.0714,1.1615384615384614,0.23076923076923073,0.0,0.38461538461538464,1.45,0.8571,2
SHP-02876,2023-07-06,outbound,RelayEx,"Memphis, TN","Portland, OR",TN-OR,Consumer Goods,81.3,117,5,6,1.3,1,9.01,8.94,-0.07,0,7,3,0,0,3,1,0.1108,1.2,0.425,0.35,0.0,0.21799999999999997,0.125,0.5833,0
SHP-00316,2023-07-06,inbound,NorthStar,"Atlanta, GA","San Antonio, TX",GA-TX,Industrial Parts,395.8,51,2,2,-0.2,0,10.78,10.95,0.17,0,7,3,0,0,3,2,0.0272,1.0,1.425,0.1875,0.0,0.36312500000000003,1.29,0.9,2
SHP-02516,2023-07-06,outbound,RelayEx,"Miami, FL","Columbus, OH",FL-OH,Food & Beverage,77.0,129,3,4,1.0,1,9.99,11.3,1.31,0,7,3,0,0,3,1,0.1297,1.3333,0.425,0.35,0.0,0.21799999999999997,0.257,0.4286,0
SHP-00209,2023-07-07,inbound,RelayEx,"Phoenix, AZ","Tampa, FL",AZ-FL,Apparel,181.0,25,10,12,1.8,1,6.0,6.13,0.13,0,7,4,0,0,3,2,0.0331,1.2,0.49090909090909096,0.31818181818181823,0.0,0.2545454545454545,1.3,0.8571,2
SHP-02127,2023-07-07,inbound,SwiftLog,"Miami, FL","Indianapolis, IN",FL-IN,Pharmaceuticals,68.1,28,3,5,1.7,1,5.1,5.2,0.1,0,7,4,0,0,3,1,0.0749,1.6667,0.7705882352941176,0.3529411764705882,0.0,0.09941176470588234,0.843,0.5714,0
SHP-01953,2023-07-08,inbound,CargoLink,"New York, NY","Columbus, OH",NY-OH,Apparel,102.7,62,3,4,1.2,1,7.24,8.14,0.9,0,7,5,1,0,3,1,0.0705,1.3333,0.9214285714285715,0.2857142857142857,0.07142857142857142,0.38499999999999995,1.06,0.9,2
SHP-00455,2023-07-08,inbound,RelayEx,"Detroit, MI","San Antonio, TX",MI-TX,Office Supplies,187.8,39,3,5,2.2,1,7.66,7.76,0.1,0,7,5,1,0,3,2,0.0408,1.6667,0.5478260869565218,0.30434782608695654,0.0,0.24913043478260868,2.07,0.9,2
SHP-00609,2023-07-08,outbound,RelayEx,"Atlanta, GA","Columbus, OH",GA-OH,Consumer Goods,142.4,67,7,8,0.8,1,7.38,7.5,0.12,0,7,5,1,0,3,2,0.0518,1.1429,0.5478260869565218,0.30434782608695654,0.0,0.24913043478260868,0.7,0.6429,0
SHP-00311,2023-07-10,outbound,RelayEx,"Dallas, TX","Columbus, OH",TX-OH,Consumer Goods,15.9,33,5,5,-0.3,0,4.37,4.68,0.31,0,7,0,0,0,3,0,0.2748,1.0,0.6166666666666667,0.29166666666666663,0.0,0.23625,0.8225,0.71665,1
SHP-01063,2023-07-10,outbound,CargoLink,"Seattle, WA","Columbus, OH",WA-OH,Electronics,117.2,19,7,9,1.5,1,4.69,4.73,0.04,0,7,0,0,0,3,1,0.04,1.2857,1.0384615384615385,0.23076923076923073,0.07692307692307693,0.5176923076923077,0.654,0.7692,1
SHP-00032,2023-07-11,outbound,PrimeHaul,"Atlanta, GA","Louisville, KY",GA-KY,Electronics,52.7,127,10,10,-0.0,0,10.27,10.82,0.55,0,7,1,0,0,3,0,0.1949,1.0,-0.09999999999999996,0.5384615384615384,0.0,-0.11846153846153852,1.665,0.75,1
SHP-00886,2023-07-11,inbound,RelayEx,"Atlanta, GA","Louisville, KY",GA-KY,Food & Beverage,94.5,253,2,1,-1.1,0,15.33,15.88,0.55,0,7,1,0,0,3,1,0.1622,0.5,0.5363636363636364,0.31818181818181823,0.0,0.225,0.84,0.7,1
SHP-00196,2023-07-12,outbound,PrimeHaul,"Miami, FL","Tampa, FL",FL-FL,Apparel,29.1,133,2,1,-1.5,0,10.15,9.92,-0.23,0,7,2,0,0,3,0,0.3488,0.5,-0.09285714285714283,0.5714285714285714,0.0,-0.07071428571428576,0.267,0.4167,0
SHP-02894,2023-07-12,inbound,PrimeHaul,"Chicago, IL","Portland, OR",IL-OR,Apparel,54.5,29,5,7,2.1,1,5.04,5.44,0.4,0,7,2,0,0,3,0,0.0925,1.4,-0.09285714285714283,0.5714285714285714,0.0,-0.07071428571428576,1.0,0.5455,0
SHP-02946,2023-07-12,outbound,NorthStar,"Memphis, TN","Columbus, OH",TN-OH,Automotive,35.5,23,2,4,2.4,1,4.65,5.24,0.59,0,7,2,0,0,3,0,0.131,2.0,1.0384615384615385,0.3076923076923077,0.0,0.3515384615384616,0.8,0.6154,0
SHP-00542,2023-07-12,outbound,SwiftLog,"Miami, FL","Tampa, FL",FL-FL,Consumer Goods,137.7,233,7,6,-0.9,0,16.64,17.13,0.49,0,7,2,0,0,3,2,0.1208,0.8571,1.1866666666666668,0.2666666666666667,0.0,0.14733333333333334,0.267,0.4167,0
SHP-02794,2023-07-12,inbound,CargoLink,"Miami, FL","Louisville, KY",FL-KY,Industrial Parts,160.5,19,2,4,1.9,1,5.17,5.48,0.31,0,7,2,0,0,3,2,0.0322,2.0,1.2846153846153845,0.15384615384615385,0.07692307692307693,0.4946153846153847,0.55,0.625,0
SHP-02453,2023-07-12,outbound,FastFreight,"Miami, FL","Portland, OR",FL-OR,Pharmaceuticals,110.5,25,7,6,-1.0,0,5.15,5.42,0.27,0,7,2,0,0,3,1,0.0466,0.8571,-0.6785714285714286,0.7142857142857143,0.0,-0.09714285714285713,0.42,0.6,0
SHP-00283,2023-07-12,inbound,SwiftLog,"New York, NY","Charlotte, NC",NY-NC,Apparel,192.9,68,3,6,3.2,1,9.09,9.76,0.67,0,7,2,0,0,3,2,0.0471,2.0,1.1866666666666668,0.2666666666666667,0.0,0.14733333333333334,2.518,1.0,2
SHP-00580,2023-07-13,outbound,CargoLink,"Phoenix, AZ","Baltimore, MD",AZ-MD,Food & Beverage,89.5,53,7,7,-0.1,0,6.28,6.58,0.3,0,7,3,0,0,3,1,0.0702,1.0,1.3285714285714285,0.1428571428571429,0.07142857142857142,0.48142857142857143,0.494,0.5556,0
SHP-00275,2023-07-14,outbound,NorthStar,"Chicago, IL","Tampa, FL",IL-FL,Pharmaceuticals,40.0,84,5,7,2.5,1,7.95,8.04,0.09,0,7,4,0,0,3,0,0.1988,1.4,1.1357142857142857,0.2857142857142857,0.0,0.3685714285714286,1.54,0.7,1
SHP-01661,2023-07-14,outbound,NorthStar,"Seattle, WA","Salt Lake City, UT",WA-UT,Industrial Parts,28.1,30,2,4,1.5,1,4.86,5.16,0.3,0,7,4,0,0,3,0,0.173,2.0,1.1357142857142857,0.2857142857142857,0.0,0.3685714285714286,0.245,0.5455,0
SHP-01637,2023-07-15,inbound,CargoLink,"Atlanta, GA","Kansas City, MO",GA-MO,Automotive,60.2,62,5,5,0.0,0,6.75,7.2,0.45,0,7,5,1,0,3,0,0.1121,1.0,1.0357142857142858,0.2142857142857143,0.07142857142857142,0.46499999999999997,1.031,0.4615,0
SHP-00659,2023-07-15,outbound,NorthStar,"Memphis, TN","Portland, OR",TN-OR,Automotive,78.0,17,5,5,0.1,1,4.35,4.71,0.36,0,7,5,1,0,3,1,0.0558,1.0,1.24375,0.25,0.0,0.346875,0.125,0.5833,0
SHP-02258,2023-07-15,outbound,DirectMove,"Denver, CO","Portland, OR",CO-OR,Office Supplies,32.0,32,7,9,1.9,1,4.34,4.88,0.54,0,7,5,1,0,3,0,0.1356,1.2857,2.682352941176471,0.05882352941176472,0.0,0.7888235294117647,0.821,0.6429,0
SHP-00025,2023-07-15,outbound,SwiftLog,"Houston, TX","Portland, OR",TX-OR,Office Supplies,17.8,52,7,7,-0.0,0,5.14,5.0,-0.14,0,7,5,1,0,3,0,0.2888,1.0,1.1375,0.3125,0.0,0.21125,0.7715000000000001,0.61905,0
SHP-01703,2023-07-16,outbound,NorthStar,"Seattle, WA","Indianapolis, IN",WA-IN,Pharmaceuticals,83.4,44,5,4,-1.0,0,6.04,6.92,0.88,0,7,6,1,0,3,1,0.0724,0.8,1.1764705882352942,0.23529411764705888,0.0,0.3476470588235294,0.644,0.5,0
SHP-00511,2023-07-16,outbound,DirectMove,"Miami, FL","San Antonio, TX",FL-TX,Industrial Parts,63.8,18,5,11,6.2,1,4.21,4.54,0.33,0,7,6,1,0,3,0,0.066,2.2,2.6875,0.0625,0.0,0.7268749999999999,1.045,0.5455,0
SHP-01144,2023-07-16,outbound,CargoLink,"Seattle, WA","Salt Lake City, UT",WA-UT,Apparel,191.2,47,14,14,0.1,1,7.3,7.73,0.43,0,7,6,1,0,3,2,0.0382,1.0,0.9666666666666667,0.2666666666666667,0.06666666666666667,0.464,0.245,0.5455,0
SHP-02419,2023-07-17,outbound,CargoLink,"Seattle, WA","Baltimore, MD",WA-MD,Industrial Parts,238.5,14,10,11,1.2,1,6.41,6.33,-0.08,0,7,0,0,0,3,2,0.0269,1.1,0.7466666666666667,0.2666666666666667,0.0,0.4853333333333333,0.865,0.6471,0
SHP-02759,2023-07-17,outbound,PrimeHaul,"Memphis, TN","Charlotte, NC",TN-NC,Consumer Goods,149.6,21,3,1,-1.9,0,5.65,5.69,0.04,0,7,0,0,0,3,2,0.0378,0.3333,0.07333333333333338,0.5333333333333333,0.0,-0.03666666666666671,0.712,0.625,0
SHP-02652,2023-07-18,inbound,FastFreight,"Denver, CO","San Antonio, TX",CO-TX,Apparel,25.4,13,7,7,-0.1,0,3.54,3.45,-0.09,0,7,1,0,0,3,0,0.1394,1.0,-0.7,0.7333333333333334,0.0,-0.07266666666666666,1.114,0.7143,1
SHP-02968,2023-07-18,inbound,CargoLink,"Denver, CO","Louisville, KY",CO-KY,Apparel,91.7,47,10,11,0.6,1,6.12,5.97,-0.15,0,7,1,0,0,3,1,0.0667,1.1,0.775,0.25,0.0,0.45,1.136043259557344,0.7176125922199866,1
SHP-00399,2023-07-18,inbound,FastFreight,"Seattle, WA","Tampa, FL",WA-FL,Consumer Goods,100.0,22,10,9,-0.6,0,4.68,4.84,0.16,0,7,1,0,0,3,1,0.0468,0.9,-0.7,0.7333333333333334,0.0,-0.07266666666666666,1.111,0.5556,0
SHP-01525,2023-07-18,outbound,NorthStar,"Phoenix, AZ","Nashville, TN",AZ-TN,Automotive,55.8,23,7,8,0.6,1,5.0,5.16,0.16,0,7,1,0,0,3,0,0.0896,1.1429,1.075,0.25,0.0,0.38375000000000004,1.488,0.7059,1
SHP-01169,2023-07-19,inbound,RelayEx,"Houston, TX","Portland, OR",TX-OR,Apparel,85.4,127,7,8,1.1,1,9.47,9.72,0.25,0,7,2,0,0,3,1,0.1109,1.1429,0.5066666666666667,0.33333333333333337,0.0,0.27466666666666667,0.496,0.63335,0
SHP-01701,2023-07-19,outbound,SwiftLog,"New York, NY","Kansas City, MO",NY-MO,Industrial Parts,170.7,56,2,4,1.7,1,7.32,7.65,0.33,0,7,2,0,0,3,2,0.0429,2.0,0.8466666666666668,0.4,0.0,0.22999999999999998,-0.03,0.3,0
SHP-01963,2023-07-19,inbound,NorthStar,"Phoenix, AZ","Tampa, FL",AZ-FL,Food & Beverage,26.7,20,2,3,0.6,1,3.87,3.91,0.04,0,7,2,0,0,3,0,0.1449,1.5,1.0470588235294118,0.23529411764705888,0.0,0.37058823529411766,1.3,0.8571,2
SHP-02767,2023-07-19,outbound,FastFreight,"Seattle, WA","Kansas City, MO",WA-MO,Industrial Parts,108.5,31,7,6,-1.2,0,5.73,5.83,0.1,0,7,2,0,0,3,1,0.0528,0.8571,-0.66875,0.75,0.0,-0.08125,0.48,0.7,1
SHP-02005,2023-07-20,outbound,CargoLink,"Phoenix, AZ","San Antonio, TX",AZ-TX,Industrial Parts,122.6,53,3,3,0.5,1,7.32,7.42,0.1,0,7,3,0,0,3,1,0.0597,1.0,0.7647058823529411,0.23529411764705888,0.0,0.41470588235294115,0.625,0.6667,1
SHP-02368,2023-07-20,inbound,SwiftLog,"New York, NY","Indianapolis, IN",NY-IN,Electronics,238.6,25,7,8,0.7,1,7.0,7.51,0.51,0,7,3,0,0,3,2,0.0293,1.1429,0.9,0.375,0.0,0.23625,0.969,0.8125,2
SHP-00183,2023-07-20,outbound,SwiftLog,"Houston, TX","Columbus, OH",TX-OH,Apparel,104.8,110,5,3,-1.9,0,9.43,9.55,0.12,0,7,3,0,0,3,1,0.09,0.6,0.9,0.375,0.0,0.23625,0.8225,0.71665,1
SHP-02958,2023-07-20,outbound,DirectMove,"Detroit, MI","Portland, OR",MI-OR,Apparel,88.1,13,10,9,-1.2,0,4.15,4.55,0.4,0,7,3,0,0,3,1,0.0471,0.9,3.091666666666667,0.0,0.0,0.7308333333333333,1.1,0.7647,1
SHP-00077,2023-07-20,inbound,PrimeHaul,"Atlanta, GA","San Antonio, TX",GA-TX,Apparel,114.2,78,7,8,0.7,1,8.58,9.12,0.54,0,7,3,0,0,3,1,0.0751,1.1429,-0.02666666666666663,0.5333333333333333,0.0,-0.02733333333333337,1.29,0.9,2
SHP-00007,2023-07-20,outbound,RelayEx,"Chicago, IL","Portland, OR",IL-OR,Automotive,237.4,135,5,6,0.9,1,12.11,11.66,-0.45,0,7,3,0,0,3,2,0.051,1.2,0.5437500000000001,0.3125,0.0,0.273125,1.923,0.8462,2
SHP-02729,2023-07-20,inbound,FastFreight,"Seattle, WA","San Antonio, TX",WA-TX,Apparel,137.6,440,2,2,-0.4,0,27.66,27.77,0.11,0,7,3,0,0,3,2,0.201,1.0,-0.7000000000000001,0.7647058823529411,0.0,-0.07058823529411765,0.89,0.8,1
SHP-01118,2023-07-21,inbound,CargoLink,"Dallas, TX","Baltimore, MD",TX-MD,Pharmaceuticals,82.4,19,5,4,-0.7,0,4.6,4.75,0.15,0,7,4,0,0,3,1,0.0558,0.8,0.776470588235294,0.23529411764705888,0.0,0.34705882352941175,1.009,0.7091000000000001,1
SHP-01503,2023-07-21,inbound,NorthStar,"Dallas, TX","Baltimore, MD",TX-MD,Apparel,102.7,123,2,1,-2.4,0,10.1,10.38,0.28,0,7,4,0,0,3,1,0.0983,0.5,0.9117647058823529,0.23529411764705888,0.0,0.34882352941176475,1.009,0.7091000000000001,1
SHP-01042,2023-07-21,inbound,CargoLink,"Miami, FL","Charlotte, NC",FL-NC,Electronics,45.7,46,7,6,-0.6,0,5.11,5.45,0.34,0,7,4,0,0,3,0,0.1118,0.8571,0.776470588235294,0.23529411764705888,0.0,0.34705882352941175,1.4,0.5882,0
SHP-02749,2023-07-21,inbound,NorthStar,"Seattle, WA","Charlotte, NC",WA-NC,Food & Beverage,67.2,57,7,9,1.6,1,5.91,6.66,0.75,0,7,4,0,0,3,1,0.0879,1.2857,0.9117647058823529,0.23529411764705888,0.0,0.34882352941176475,0.7,0.625,0
SHP-02877,2023-07-21,outbound,PrimeHaul,"Denver, CO","San Antonio, TX",CO-TX,Electronics,76.9,284,5,6,1.2,1,17.33,17.87,0.54,0,7,4,0,0,3,1,0.2254,1.2,0.09333333333333337,0.4666666666666667,0.0,-0.0186666666666667,0.892,0.6923,1
SHP-00918,2023-07-22,outbound,DirectMove,"Los Angeles, CA","Kansas City, MO",CA-MO,Industrial Parts,301.1,10,7,7,0.4,1,6.26,7.19,0.93,0,7,5,1,0,3,2,0.0208,1.0,2.558333333333333,0.08333333333333337,0.0,0.7391666666666666,0.271,0.7143,1
SHP-01960,2023-07-22,outbound,SwiftLog,"Houston, TX","Tampa, FL",TX-FL,Office Supplies,85.3,22,2,4,1.6,1,4.74,4.62,-0.12,0,7,5,1,0,3,1,0.0556,2.0,0.723529411764706,0.4117647058823529,0.0,0.2641176470588235,1.0215,0.775,1
SHP-00115,2023-07-23,outbound,FastFreight,"Phoenix, AZ","Tampa, FL",AZ-FL,Office Supplies,205.2,55,3,2,-0.6,0,7.3,6.99,-0.31,0,7,6,1,0,3,2,0.0356,0.6667,-0.6250000000000001,0.75,0.0,-0.07125000000000001,-0.536,0.2727,0
SHP-01369,2023-07-23,outbound,DirectMove,"New York, NY","Louisville, KY",NY-KY,Apparel,52.0,71,7,10,3.0,1,7.28,8.16,0.88,0,7,6,1,0,3,0,0.14,1.4286,2.341666666666667,0.08333333333333337,0.0,0.7525000000000001,2.346,0.9231,2
SHP-00768,2023-07-23,inbound,RelayEx,"Memphis, TN","Baltimore, MD",TN-MD,Food & Beverage,197.8,36,3,1,-1.5,0,7.02,7.56,0.54,0,7,6,1,0,3,2,0.0355,0.3333,0.5647058823529413,0.2941176470588235,0.0,0.23058823529411768,0.417,0.6667,1
